assay_chembl_id,canonical_smiles,data_validity_comment,molecule_chembl_id,pchembl_value,relation,src_id,standard_relation,standard_type,standard_units,standard_value,type,units,value
CHEMBL2033832,COc1c(C(C)(C)C)cc(C(=O)N2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)[C@@H](C)C2)cc1C(C)(C)C,,CHEMBL2031973,6.05,=,1,=,IC50,nM,900.0,IC50,uM,0.9
CHEMBL2033832,COc1c(C(C)(C)C)cc(C(=O)N2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C[C@@H]2C)cc1C(C)(C)C,,CHEMBL2031974,5.31,=,1,=,IC50,nM,4900.0,IC50,uM,4.9
CHEMBL2033832,CC(C)(C)c1ccc(C(=O)NCC2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1,,CHEMBL2031975,6.09,=,1,=,IC50,nM,820.0,IC50,uM,0.82
CHEMBL2033832,CC(C)(C)c1cc(C(=O)NCC2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1,,CHEMBL2031976,5.55,=,1,=,IC50,nM,2800.0,IC50,uM,2.8
CHEMBL2033832,COc1c(C(C)(C)C)cc(C(=O)NCC2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,,CHEMBL2031977,5.72,=,1,=,IC50,nM,1900.0,IC50,uM,1.9
CHEMBL2033832,O=C(NCC1CCN(C(=O)CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)C1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,CHEMBL2031978,6.16,=,1,=,IC50,nM,700.0,IC50,uM,0.7
CHEMBL2033832,COc1c(C(C)(C)C)cc(C(=O)NCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,,CHEMBL2031980,7.00,=,1,=,IC50,nM,100.0,IC50,uM,0.1
CHEMBL2033832,COc1cc(C(=O)NCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(OC)c1OC,,CHEMBL2031981,7.00,=,1,=,IC50,nM,100.0,IC50,uM,0.1
CHEMBL2033832,O=C(NCC1CCN(CCCCCC(c2ccc(F)cc2)c2ccc(F)cc2)C1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,CHEMBL2031982,7.00,=,1,=,IC50,nM,100.0,IC50,uM,0.1
CHEMBL2033832,COc1cc(CNCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(OC)c1OC,,CHEMBL2031983,7.40,=,1,=,IC50,nM,40.0,IC50,uM,0.04
CHEMBL2033832,CC(C)(C)c1cc(CNCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1O,,CHEMBL2031984,6.06,=,1,=,IC50,nM,870.0,IC50,uM,0.87
CHEMBL2033832,CC(C)(C)c1cc(CNCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1,,CHEMBL2031985,6.34,=,1,=,IC50,nM,460.0,IC50,uM,0.46
CHEMBL2033832,CC(C)(C)c1cc(C(=O)NC[C@H]2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1,,CHEMBL2031986,5.30,=,1,=,IC50,nM,5000.0,IC50,uM,5.0
CHEMBL2033832,CC(C)(C)c1cc(C(=O)NC[C@@H]2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1,,CHEMBL2031987,5.70,=,1,=,IC50,nM,2000.0,IC50,uM,2.0
CHEMBL2033832,COc1c(C(C)(C)C)cc(C(=O)NC[C@H]2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,,CHEMBL2031988,5.30,=,1,=,IC50,nM,5000.0,IC50,uM,5.0
CHEMBL2033832,COc1c(C(C)(C)C)cc(C(=O)NC[C@@H]2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,,CHEMBL2031989,5.70,=,1,=,IC50,nM,2000.0,IC50,uM,2.0
CHEMBL2033832,O=C(NC[C@H]1CCN(C(=O)CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)C1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,CHEMBL2031990,6.12,=,1,=,IC50,nM,750.0,IC50,uM,0.75
CHEMBL2033832,O=C(NC[C@@H]1CCN(C(=O)CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)C1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,CHEMBL2031991,6.10,=,1,=,IC50,nM,800.0,IC50,uM,0.8
CHEMBL2033832,COc1cc(C(=O)N2CCC(CNC(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(OC)c1OC,,CHEMBL2031996,6.12,=,1,=,IC50,nM,750.0,IC50,uM,0.75
CHEMBL2033832,COc1c(C(C)(C)C)cc(C(=O)N2CCC(CNC(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,,CHEMBL2031997,6.19,=,1,=,IC50,nM,650.0,IC50,uM,0.65
CHEMBL2033832,COc1cc(CN2CCC(CNCCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(OC)c1OC,,CHEMBL2031998,7.00,=,1,=,IC50,nM,100.0,IC50,uM,0.1
CHEMBL2033832,CC(C)(C)c1cc(CN2CCC(CNCCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1O,,CHEMBL2031999,8.00,=,1,=,IC50,nM,10.0,IC50,uM,0.01
CHEMBL2033832,COc1c(C(C)(C)C)cc(CN2CCC(CNCCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,,CHEMBL2032000,6.96,=,1,=,IC50,nM,110.0,IC50,uM,0.11
CHEMBL2038474,CN1CCN(C)C(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036784,4.89,=,1,=,IC50,nM,13000.0,IC50,uM,13.0
CHEMBL2038474,CN1CCN[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036783,4.70,=,1,=,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL2038474,CC(C)N1CCN[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036782,4.77,=,1,=,IC50,nM,17000.0,IC50,uM,17.0
CHEMBL2038474,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C(=O)[C@H]2CN(C3CC3)CCN2)CC1,,CHEMBL2036781,4.72,=,1,=,IC50,nM,19000.0,IC50,uM,19.0
CHEMBL2038474,CCN1CCN[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036780,5.00,=,1,=,IC50,nM,10000.0,IC50,uM,10.0
CHEMBL2038474,CCN1CCOC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036779,5.30,=,1,=,IC50,nM,5000.0,IC50,uM,5.0
CHEMBL2038474,CCN1CCC[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036778,5.30,=,1,=,IC50,nM,5000.0,IC50,uM,5.0
CHEMBL2038474,CC(C)N1CCN[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036777,5.25,=,1,=,IC50,nM,5600.0,IC50,uM,5.6
CHEMBL2038474,CCN1CCNC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036776,5.05,=,1,=,IC50,nM,8900.0,IC50,uM,8.9
CHEMBL2038474,CC(C)N1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036775,5.20,=,1,=,IC50,nM,6300.0,IC50,uM,6.3
CHEMBL2038474,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@H]2CN(C3CC3)CCO2)CC1,,CHEMBL2036774,4.80,=,1,=,IC50,nM,16000.0,IC50,uM,16.0
CHEMBL2038474,CCN1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036773,5.10,=,1,=,IC50,nM,7900.0,IC50,uM,7.9
CHEMBL2038474,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,,CHEMBL2036767,5.20,=,1,=,IC50,nM,6300.0,IC50,uM,6.3
CHEMBL2038474,O=C(Nc1cccc(C(F)(F)F)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,,CHEMBL2036766,4.89,=,1,=,IC50,nM,13000.0,IC50,uM,13.0
CHEMBL2038474,O=C(Nc1ccc(Br)cc1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,,CHEMBL2036764,5.15,=,1,=,IC50,nM,7100.0,IC50,uM,7.1
CHEMBL2038474,O=C(Nc1cccc(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,,CHEMBL2036763,4.55,=,1,=,IC50,nM,28000.0,IC50,uM,28.0
CHEMBL2038474,O=C(Nc1ccc(Cl)cc1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,,CHEMBL2035000,4.85,=,1,=,IC50,nM,14000.0,IC50,uM,14.0
CHEMBL2038474,Cc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(C4CC4)C3)CC2)cc1Cl,,CHEMBL2036762,5.15,=,1,=,IC50,nM,7100.0,IC50,uM,7.1
CHEMBL2038474,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,,CHEMBL2036761,5.20,=,1,=,IC50,nM,6300.0,IC50,uM,6.3
CHEMBL2038474,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,,CHEMBL2036760,6.05,=,1,=,IC50,nM,890.0,IC50,uM,0.89
CHEMBL2038474,O=C(Nc1ccc(F)c(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,,CHEMBL2036759,4.85,=,1,=,IC50,nM,14000.0,IC50,uM,14.0
CHEMBL2038474,CC(C)N1CCC[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036758,5.89,=,1,=,IC50,nM,1300.0,IC50,uM,1.3
CHEMBL2038474,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,,CHEMBL2036757,5.70,=,1,=,IC50,nM,2000.0,IC50,uM,2.0
CHEMBL2038474,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CCCc3ccccc3)C2)CC1,,CHEMBL2036756,6.40,=,1,=,IC50,nM,400.0,IC50,uM,0.4
CHEMBL2038474,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CC3CC3)C2)CC1,,CHEMBL2036754,6.03,=,1,=,IC50,nM,930.0,IC50,uM,0.93
CHEMBL2038474,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(Cc3ccccc3)C2)CC1,,CHEMBL2036753,6.25,=,1,=,IC50,nM,560.0,IC50,uM,0.56
CHEMBL2038474,CCN1CCC[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036751,5.68,=,1,=,IC50,nM,2100.0,IC50,uM,2.1
CHEMBL2038474,CCN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036750,5.37,=,1,=,IC50,nM,4300.0,IC50,uM,4.3
CHEMBL2038474,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(CC2CCCNC2)CC1,,CHEMBL2036749,5.80,=,1,=,IC50,nM,1600.0,IC50,uM,1.6
CHEMBL2038474,CN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036748,5.80,=,1,=,IC50,nM,1600.0,IC50,uM,1.6
CHEMBL2039631,CC(C)N1CCN[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,CHEMBL2036782,4.22,=,1,=,IC50,nM,60000.0,IC50,uM,60.0
CHEMBL2037696,CN[C@H]1CC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,,CHEMBL2036268,4.41,=,1,=,IC50,nM,39000.0,IC50,uM,39.0
CHEMBL2037696,CCN[C@H]1CC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,,CHEMBL2036270,4.64,=,1,=,IC50,nM,23000.0,IC50,uM,23.0
CHEMBL2037696,CNC1CCCC(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)C1.Cl,,CHEMBL2036273,4.48,=,1,=,IC50,nM,33000.0,IC50,uM,33.0
CHEMBL2037696,CCN[C@H]1CCC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)C1.Cl,,CHEMBL2036275,4.79,=,1,=,IC50,nM,16300.0,IC50,uM,16.3
CHEMBL2038956,C[C@@H]1CCCN1CCCOc1ccc(-c2cn[nH]c(=O)c2)cc1,,CHEMBL1813065,5.00,=,1,=,IC50,nM,10000.0,IC50,uM,10.0
CHEMBL2040132,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccnc(c2)OCC/1,,CHEMBL2035052,5.62,=,1,=,IC50,nM,2400.0,IC50,uM,2.4
CHEMBL2040132,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(s2)COC/1,,CHEMBL2035183,5.14,=,1,=,IC50,nM,7200.0,IC50,uM,7.2
CHEMBL2037899,CN1C[C@@H]2CN(c3ccc(-c4ccc5[nH]ccc5c4)nc3)C[C@@H]21,,CHEMBL2036415,5.72,=,1,=,Ki,nM,1900.0,Ki,uM,1.9
CHEMBL2044730,O=C(O)c1cc(CN2CCN(c3ccc(Br)cc3)CC2)c2ccccn2c1=O,,CHEMBL2042691,5.68,=,1,=,IC50,nM,2100.0,IC50,uM,2.1
CHEMBL2044730,O=C(O)c1cc(CN2CCN(c3ccc(C(F)(F)F)cc3)CC2)c2ccccn2c1=O,,CHEMBL2042692,7.00,=,1,=,IC50,nM,100.0,IC50,uM,0.1
CHEMBL2044730,N#Cc1ccc(N2CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)cc1,,CHEMBL1683351,5.13,=,1,=,IC50,nM,7400.0,IC50,uM,7.4
CHEMBL2043698,COc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cn1,,CHEMBL531475,5.52,=,1,=,IC50,nM,3000.0,IC50,uM,3.0
CHEMBL2043698,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,,CHEMBL2041980,5.33,=,1,=,IC50,nM,4700.0,IC50,uM,4.7
CHEMBL2044716,CC(C)(C)Oc1cccc2nc(N)nc(N)c12,,CHEMBL2042321,4.70,=,1,=,IC50,nM,20200.0,IC50,uM,20.2
CHEMBL2045992,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1cc(O)ncn1,,CHEMBL2043004,6.66,=,1,=,IC50,nM,220.0,IC50,uM,0.22
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2043168,5.19,=,1,=,IC50,nM,6400.0,IC50,uM,6.4
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4cccc(C(=O)O)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2043169,5.16,=,1,=,IC50,nM,7000.0,IC50,uM,7.0
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccccc4C(=O)O)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2043170,5.62,=,1,=,IC50,nM,2400.0,IC50,uM,2.4
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)c(Cl)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2043172,5.24,=,1,=,IC50,nM,5700.0,IC50,uM,5.7
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4F)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2043324,4.27,=,1,=,IC50,nM,54000.0,IC50,uM,54.0
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2043325,4.89,=,1,=,IC50,nM,13000.0,IC50,uM,13.0
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)c(C)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2043326,4.64,=,1,=,IC50,nM,23000.0,IC50,uM,23.0
CHEMBL2045992,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(C3CCCCC3)cc1)C(=O)N2c1cc(O)ncn1,,CHEMBL2043327,6.00,=,1,=,IC50,nM,1000.0,IC50,uM,1.0
CHEMBL2045992,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(N3CCC3=O)cc1)C(=O)N2c1cc(O)ncn1,,CHEMBL2043328,4.57,=,1,=,IC50,nM,27000.0,IC50,uM,27.0
CHEMBL2045992,COCc1nc(-c2ccc(N3C(=O)N(c4cc(O)ncn4)C4(CCN(Cc5ncccc5C)CC4)C3=O)cc2)no1,,CHEMBL2040894,5.11,=,1,=,IC50,nM,7700.0,IC50,uM,7.7
CHEMBL2045992,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-n3cccn3)cc1)C(=O)N2c1cc(O)ncn1,,CHEMBL2040895,5.05,=,1,=,IC50,nM,9000.0,IC50,uM,9.0
CHEMBL2045992,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccno3)cc1)C(=O)N2c1cc(O)ncn1,,CHEMBL2040896,4.66,=,1,=,IC50,nM,22000.0,IC50,uM,22.0
CHEMBL2045992,Cc1nc(C)c(-c2ccc(N3C(=O)N(c4cc(O)ncn4)C4(CCN(Cc5ncccc5C)CC4)C3=O)cc2)s1,,CHEMBL2040897,6.02,=,1,=,IC50,nM,950.0,IC50,uM,0.95
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)s4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041010,4.92,=,1,=,IC50,nM,12000.0,IC50,uM,12.0
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4csc(C(=O)O)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041164,5.10,=,1,=,IC50,nM,8000.0,IC50,uM,8.0
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(-c5ccn[nH]5)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041168,5.70,=,1,=,IC50,nM,2000.0,IC50,uM,2.0
CHEMBL2045992,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(-c4ccn[nH]4)cc3)cc1)C(=O)N2c1cc(O)ncn1,,CHEMBL2041169,5.09,=,1,=,IC50,nM,8100.0,IC50,uM,8.1
CHEMBL2045992,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(N4CCOCC4)cc3)cc1)C(=O)N2c1cc(O)ncn1,,CHEMBL2041170,4.89,=,1,=,IC50,nM,13000.0,IC50,uM,13.0
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(-c5cc(=O)[nH][nH]5)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041171,4.77,=,1,=,IC50,nM,17000.0,IC50,uM,17.0
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc5cn[nH]c5c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041172,6.14,=,1,=,IC50,nM,720.0,IC50,uM,0.72
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc5[nH]ncc5c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041173,5.33,=,1,=,IC50,nM,4700.0,IC50,uM,4.7
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc5nc[nH]c5c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041174,4.82,=,1,=,IC50,nM,15000.0,IC50,uM,15.0
CHEMBL2045992,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc4scnc4c3)cc1)C(=O)N2c1cc(O)ncn1,,CHEMBL2041175,5.82,=,1,=,IC50,nM,1500.0,IC50,uM,1.5
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C#N)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041176,6.43,=,1,=,IC50,nM,370.0,IC50,uM,0.37
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(N)=O)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041177,6.19,=,1,=,IC50,nM,650.0,IC50,uM,0.65
CHEMBL2045992,CNC(=O)c1ccc(-c2ccc(N3C(=O)N(c4cc(OC)ncn4)C4(CCN(Cc5ncccc5C)CC4)C3=O)cc2)cc1,,CHEMBL2041178,5.07,=,1,=,IC50,nM,8500.0,IC50,uM,8.5
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)N(C)C)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041179,5.05,=,1,=,IC50,nM,8900.0,IC50,uM,8.9
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4)nc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041180,4.34,=,1,=,IC50,nM,46000.0,IC50,uM,46.0
CHEMBL2045992,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)nc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041181,5.15,=,1,=,IC50,nM,7100.0,IC50,uM,7.1
CHEMBL2045992,Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cc(O)ncn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cn1,,CHEMBL2040854,4.70,=,1,=,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL2045992,Cc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,,CHEMBL2041182,4.42,=,1,=,IC50,nM,38000.0,IC50,uM,38.0
CHEMBL2045992,Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cc(C(F)(F)F)ncn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1,,CHEMBL2041183,4.68,=,1,=,IC50,nM,21000.0,IC50,uM,21.0
CHEMBL2045992,Cc1nccc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)n1,,CHEMBL2041184,4.66,=,1,=,IC50,nM,22000.0,IC50,uM,22.0
CHEMBL2045992,COc1nccnc1N1C(=O)N(c2ccc(-c3ccc(C(=O)O)cc3C)cc2)C(=O)C12CCN(Cc1ncccc1C)CC2,,CHEMBL2041185,5.85,=,1,=,IC50,nM,1400.0,IC50,uM,1.4
CHEMBL2045992,Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3nccnc3C)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1,,CHEMBL2041186,5.11,=,1,=,IC50,nM,7800.0,IC50,uM,7.8
CHEMBL2045992,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(C(=O)O)cc3)cc1)C(=O)N2c1ncccn1,,CHEMBL2041187,4.72,=,1,=,IC50,nM,19000.0,IC50,uM,19.0
CHEMBL2045992,Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3ncccn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1,,CHEMBL2041188,4.64,=,1,=,IC50,nM,23000.0,IC50,uM,23.0
CHEMBL2045992,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(C(=O)O)cc3)cc1)C(=O)N2c1cnccn1,,CHEMBL2041189,4.80,=,1,=,IC50,nM,16000.0,IC50,uM,16.0
CHEMBL2045992,Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cnccn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1,,CHEMBL2041190,5.14,=,1,=,IC50,nM,7200.0,IC50,uM,7.2
CHEMBL2045992,Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cnccn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cn1,,CHEMBL2041191,5.60,=,1,=,IC50,nM,2500.0,IC50,uM,2.5
CHEMBL2045992,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(C(=O)O)cc3)cc1)C(=O)N2c1ccncn1,,CHEMBL2041192,4.51,=,1,=,IC50,nM,31000.0,IC50,uM,31.0
CHEMBL2045992,Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3ccncn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1,,CHEMBL2041193,4.66,=,1,=,IC50,nM,22000.0,IC50,uM,22.0
CHEMBL2049748,CC(C)COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,,CHEMBL2048870,4.64,=,1,=,IC50,nM,23000.0,IC50,uM,23.0
CHEMBL2051179,c1ccc(CCNCCC(c2ccccc2)c2ccccc2)cc1,,CHEMBL2046888,5.55,=,1,=,IC50,nM,2790.0,IC50,nM,2790.0
CHEMBL2051179,c1ccc(CCCNCCC(c2ccccc2)c2ccccc2)cc1,,CHEMBL2046889,7.77,=,1,=,IC50,nM,17.0,IC50,nM,17.0
CHEMBL2051179,c1ccc(CCNCCN(c2ccccc2)c2ccccc2)cc1,,CHEMBL2046890,7.21,=,1,=,IC50,nM,62.0,IC50,nM,62.0
CHEMBL2051179,c1ccc(CCCNCCN(c2ccccc2)c2ccccc2)cc1,,CHEMBL2046891,6.24,=,1,=,IC50,nM,580.0,IC50,nM,580.0
CHEMBL2051179,Fc1ccc(N(CCNCCc2ccccc2)c2ccc(F)cc2)cc1,,CHEMBL2046892,7.36,=,1,=,IC50,nM,44.0,IC50,nM,44.0
